transaction_id,product_id,quantity,price,timestamp
T5213, P 008 ,7.0,30.42,2024-10-31
T5214,p009,3.0,34.45,2024-10-10
T5215,P001,4.0,6.59,2024-10-18
T5216,P-006,2.0,15.14,21-10-2024
T5217,P019,9.0,24.22,2024-10-12
T5218,P011,,29.93,15-10-2024
T5219,P-011,2.0,$6.06,10/10/2024
T5220,P013,3.0,20.77,18-10-2024
T5221, P 011 ,,44.45,02-11-2024
T5222,p018,7.0,31.34,10/26/2024
T5223,P-015,2.0,21.09,2024-10-10
T5224, P 001 ,2.0,8.49,2024-10-08
T5225,p007,9.0,16.32,10/21/2024
T5226,P013,,48.12,10/13/2024
T5227,p012,8.0,37.39,2024-10-10
T5228, P 018 ,5.0,30.9,28-10-2024
T5229, P 019 ,8.0,,15-10-2024
T5230,P015,8.0,23.99,2024-10-10
T5231,P008,6.0,10.54,2024-10-28
T5232,p019,6.0,7.38,2024-10-07
T5233,p010,3.0,$9.64,22-10-2024
T5234, P 007 ,3.0,,10/26/2024
T5235,P018,2.0,13.36,2024-10-23
T5236,P016,4.0,19.83,2024-10-26
T5237,P006,5.0,43.83,2024-10-30
T5238,P-009,2.0,27.31,2024-10-18
T5239, P 013 ,3.0,45.85,2024-10-20
T5240, P 008 ,,47.71,10/08/2024
T5241,P016,6.0,17.28,2024-10-06
T5242,p013,1.0,5.73,08-10-2024
T5243,p013,9.0,32.72,18-10-2024
T5244,p017,8.0,13.64,12-10-2024
T5245,P005,7.0,9.1,2024-10-16
T5246, P 017 ,7.0,6.29,10/12/2024
T5247,P009,3.0,38.97,2024-10-11
T5248, P 002 ,2.0,38.77,10/30/2024
T5249,p018,3.0,,2024-10-27
T5250, P 009 ,9.0,7.32,10/20/2024
T5251,P-006,5.0,33.43,10/30/2024
T5252, P 011 ,7.0,14.72,25-10-2024
T5253,P006,2.0,47.04,2024-10-06
T5254,P-006,5.0,10.49,02-11-2024
T5255, P 013 ,8.0,,2024-10-28
T5256,p011,9.0,8.1,04-11-2024
T5257,P014,6.0,44.77,10/14/2024
T5258, P 002 ,1.0,,21-10-2024
T5259,P-008,6.0,27.5,2024-10-21
T5260,p003,2.0,$31.03,17-10-2024
T5261,P003,9.0,49.56,10/10/2024
T5262,P001,3.0,32.39,26-10-2024
T5263,p019,8.0,,17-10-2024
T5264,P018,,39.4,27-10-2024
T5265,P-017,7.0,20.91,10/29/2024
T5266, P 013 ,3.0,32.18,10/07/2024
T5267,P003,8.0,$24.13,22-10-2024
T5268,P-001,1.0,8.33,11/03/2024
T5269,P004,8.0,,14-10-2024
T5270, P 013 ,9.0,$9.9,2024-10-08
T5271, P 017 ,6.0,19.92,10/23/2024
T5272, P 011 ,8.0,11.58,10/16/2024
T5273,P002,,17.48,2024-10-10
T5274,p016,6.0,39.86,2024-10-09
T5275,P-002,,42.05,13-10-2024
T5276,p019,9.0,$20.08,11/01/2024
T5277,P-019,8.0,35.32,2024-10-29
T5278, P 016 ,,27.93,2024-10-14
T5279,p019,9.0,37.1,28-10-2024
T5280,P009,9.0,27.56,2024-10-13
T5281, P 001 ,9.0,44.21,2024-10-20
T5282,P010,1.0,49.88,2024-10-11
T5283,P019,4.0,22.96,2024-10-16
T5284,p001,,$12.01,2024-10-27
T5285, P 002 ,1.0,30.61,10/15/2024
T5286, P 016 ,5.0,$32.94,10/07/2024
T5287, P 012 ,4.0,44.32,2024-10-25
T5288, P 008 ,6.0,13.78,2024-10-11
T5289,p018,5.0,35.87,10/22/2024
T5290, P 002 ,4.0,$47.53,09-10-2024
T5291,P013,5.0,43.92,01-11-2024
T5292,p006,6.0,49.9,17-10-2024
T5293,P006,5.0,16.91,10/21/2024
T5294,p009,6.0,45.36,10/22/2024
T5295,P016,1.0,8.16,10/13/2024
T5296,P011,4.0,49.37,20-10-2024
T5297, P 007 ,8.0,36.47,10/16/2024
T5298,p010,3.0,17.48,10/15/2024
T5299, P 010 ,1.0,15.14,2024-11-02
T5300,P-018,3.0,23.33,30-10-2024
T5301, P 009 ,3.0,44.51,07-10-2024
T5302, P 015 ,4.0,45.27,2024-11-01
T5303,P004,4.0,44.69,11/04/2024
T5304, P 008 ,,15.7,2024-10-18
T5305,P009,,46.82,2024-10-28
T5306,p013,5.0,42.03,2024-10-20
T5307,p009,6.0,,10/16/2024
T5308,P004,9.0,,08-10-2024
T5309,p017,6.0,18.49,20-10-2024
T5310,P-016,8.0,42.19,2024-10-21
T5311,p015,3.0,,2024-10-10
T5312, P 003 ,4.0,$5.45,03-11-2024
T5313,p005,9.0,31.4,07-10-2024
T5314, P 005 ,2.0,30.87,24-10-2024
T5315,p015,4.0,,2024-11-01
T5316,P-018,2.0,34.48,13-10-2024
T5317,P015,9.0,26.47,10/25/2024
T5318, P 002 ,2.0,42.9,11/03/2024
T5319,P-013,6.0,31.23,2024-10-30
T5320,P-004,,41.27,10/19/2024
T5321,P010,9.0,37.9,10/08/2024
T5322, P 013 ,3.0,11.76,2024-10-17
T5323,p010,5.0,41.97,10/27/2024
T5324,p009,2.0,12.29,2024-10-31
T5325,P008,4.0,,22-10-2024
T5326,P-003,8.0,8.54,10/20/2024
T5327,p016,3.0,29.23,10/09/2024
T5328,P014,,10.97,12-10-2024
T5329,p009,2.0,$42.31,2024-11-04
T5330,p011,4.0,10.28,2024-10-16
T5331, P 003 ,8.0,27.66,11/02/2024
T5332,P-005,5.0,7.68,10/26/2024
T5333,p010,4.0,$34.04,11-10-2024
T5334, P 013 ,2.0,38.02,10/21/2024
T5335, P 004 ,,18.41,2024-10-13
T5336, P 013 ,6.0,30.47,08-10-2024
T5337,P-012,,8.74,2024-11-02
T5338,P005,9.0,6.18,06-10-2024
T5339,P-010,4.0,6.57,2024-11-04
T5340, P 009 ,3.0,7.36,10/23/2024
T5341,P007,5.0,40.75,21-10-2024
T5342, P 002 ,2.0,45.13,15-10-2024
T5343,P007,5.0,12.22,2024-10-26
T5344,P-008,8.0,23.48,02-11-2024
T5345,p007,,23.47,09-10-2024
T5346, P 014 ,2.0,17.07,2024-10-18
T5347,P-019,7.0,42.84,2024-10-17
T5348,P005,7.0,7.31,10/15/2024
T5349,P018,8.0,25.22,10/31/2024
T5350,P-012,,10.9,2024-10-26
T5351,P017,7.0,5.3,2024-10-12
T5352, P 013 ,4.0,11.73,2024-10-20
T5353,p002,4.0,27.65,16-10-2024
T5354,P-013,1.0,24.23,2024-10-18
T5355,p007,4.0,44.06,2024-10-28
T5356,P010,9.0,23.23,23-10-2024
T5357,P-006,5.0,39.6,28-10-2024
T5358,p003,,$46.58,10-10-2024
T5359,P003,4.0,22.91,23-10-2024
T5360,p018,6.0,37.87,2024-10-12
T5361,p011,8.0,$48.44,10/24/2024
T5362,p005,9.0,40.7,2024-10-23
T5363,P-019,1.0,,06-10-2024
T5364,P-019,4.0,17.1,09-10-2024
T5365,P-015,1.0,15.19,19-10-2024
T5366,P-016,3.0,$43.87,21-10-2024
T5367,p009,1.0,35.15,10/08/2024
T5368,P-004,,43.89,2024-10-27
T5369,P-015,1.0,$42.58,16-10-2024
T5370,p012,,$22.72,2024-11-01
T5371, P 003 ,7.0,30.67,12-10-2024
T5372,p014,3.0,,2024-10-24
T5373,P-017,8.0,7.48,12-10-2024
T5374,p019,2.0,21.96,14-10-2024
T5375, P 006 ,1.0,14.7,01-11-2024
T5376, P 004 ,1.0,40.55,10/23/2024
T5377,P-007,,47.55,2024-11-02
T5378,p019,6.0,26.84,2024-10-31
T5379,p017,8.0,,10/23/2024
T5380,p016,7.0,7.21,10/22/2024
T5381, P 015 ,3.0,8.84,10/28/2024
T5382, P 008 ,6.0,29.69,10/13/2024
T5383,P019,1.0,47.38,2024-10-25
T5384,P-008,,16.57,2024-10-28
T5385,p018,,$28.19,2024-10-06
T5386,P-016,3.0,40.33,10/24/2024
T5387, P 019 ,5.0,35.23,2024-10-25
T5388,P-010,7.0,15.34,19-10-2024
T5389,P017,8.0,36.38,10/09/2024
T5390,P013,1.0,25.32,23-10-2024
T5391, P 013 ,6.0,39.37,11/01/2024
T5392, P 007 ,9.0,$38.85,10/23/2024
T5393,P010,9.0,$13.67,2024-10-27
T5394, P 002 ,9.0,23.7,10/14/2024
T5395, P 004 ,2.0,49.77,10/22/2024
T5396,p006,4.0,29.78,24-10-2024
T5397,P018,6.0,24.66,2024-10-10
T5398,P-006,8.0,40.56,12-10-2024
T5399,P017,3.0,16.51,06-10-2024
T5400,P-014,5.0,29.88,10/23/2024
T5401,P011,7.0,40.4,2024-10-28
T5402,P-019,8.0,$18.55,2024-10-31
T5403,p002,2.0,40.44,25-10-2024
T5404,p003,7.0,47.97,2024-10-12
T5405,P-011,7.0,41.14,2024-10-16
T5406, P 006 ,4.0,6.45,30-10-2024
T5407, P 014 ,5.0,11.98,29-10-2024
T5408, P 019 ,7.0,23.96,10/14/2024
T5409,p016,1.0,8.56,2024-10-14
T5410, P 007 ,3.0,23.75,10/12/2024
T5411,P008,5.0,16.91,2024-10-06
T5412, P 019 ,5.0,$12.25,2024-10-21
T5413,P016,,,31-10-2024
T5414,P007,6.0,48.7,10/12/2024
T5415,P009,4.0,14.92,2024-10-27
T5416,P-013,7.0,22.05,10/08/2024
T5417,p001,3.0,,2024-10-16
T5418,p008,8.0,16.24,2024-10-17
T5419,P004,7.0,19.96,10/31/2024
T5420,P-003,6.0,5.06,23-10-2024
T5421,P-003,3.0,5.8,10-10-2024
T5422,p013,3.0,12.7,2024-10-10
T5423,P-008,8.0,15.24,2024-10-24
T5424,p007,8.0,44.55,10/31/2024
T5425,P001,2.0,6.55,10/06/2024
T5426, P 016 ,2.0,45.09,2024-10-29
T5427,P006,3.0,30.04,11/02/2024
T5428,P007,1.0,12.24,2024-10-23
T5429,p012,6.0,24.75,10/25/2024
T5430,p009,3.0,20.57,2024-10-26
T5431,p011,5.0,30.68,10/06/2024
T5432, P 010 ,4.0,21.7,2024-10-27
T5433,p001,,44.12,06-10-2024
T5434, P 018 ,,,2024-10-07
T5435,p004,4.0,9.21,10/30/2024
T5436,p005,9.0,35.19,10/22/2024
T5437,P-009,1.0,35.86,26-10-2024
T5438,P017,1.0,20.09,10/11/2024
T5439, P 003 ,,12.78,10/19/2024
T5440,p016,5.0,39.44,11/03/2024
T5441,P-005,1.0,15.42,10/10/2024
T5442,P016,,49.2,03-11-2024
T5443,P-003,6.0,20.94,10/09/2024
T5444, P 015 ,7.0,20.09,2024-10-12
T5445, P 003 ,5.0,35.42,11/01/2024
T5446,P-014,3.0,18.36,2024-10-29
T5447,P-016,3.0,37.93,10/16/2024
T5448,p017,4.0,$14.32,01-11-2024
T5449,P018,7.0,,2024-10-28
T5450,p018,8.0,41.03,10/22/2024
T5451,P014,3.0,16.41,10/09/2024
T5452,p018,6.0,$48.16,10-10-2024
T5453,P015,1.0,31.89,16-10-2024
T5454, P 015 ,4.0,,11/02/2024
T5455,P006,2.0,12.48,2024-10-25
T5456,P015,6.0,26.48,2024-10-10
T5457,P018,1.0,47.96,10/11/2024
T5458,p004,7.0,33.59,11/02/2024
T5459,P008,9.0,7.36,31-10-2024
T5460,P-015,3.0,,10/20/2024
T5461,P003,,35.05,10/25/2024
T5462, P 015 ,,28.41,11/04/2024
T5463,P013,1.0,8.98,27-10-2024
T5464,p009,5.0,9.4,10/14/2024
T5465,p002,,33.32,10/31/2024
T5466,P008,8.0,48.4,16-10-2024
T5467,P017,7.0,38.68,2024-10-12
T5468,P013,3.0,41.04,10/25/2024
T5469,P001,1.0,43.82,11/03/2024
T5470,P002,9.0,6.23,2024-10-06
T5471,P015,9.0,19.71,26-10-2024
T5472,P-012,9.0,,10/31/2024
T5473, P 014 ,4.0,,10/12/2024
T5474,P-002,,45.79,19-10-2024
T5475,P018,4.0,18.18,2024-10-24
T5476,p007,6.0,7.47,2024-11-02
T5477,P006,7.0,48.13,2024-10-29
T5478,p014,2.0,10.32,10/25/2024
T5479,P008,4.0,42.35,2024-10-25
T5480,p002,4.0,12.02,10-10-2024
T5481,P-017,9.0,41.95,24-10-2024
T5482,p005,3.0,25.09,31-10-2024
T5483,P-014,6.0,27.6,10/26/2024
T5484,p003,8.0,,11-10-2024
T5485, P 005 ,2.0,37.8,10/24/2024
T5486,P016,4.0,41.42,10/22/2024
T5487,P018,9.0,24.55,04-11-2024
T5488, P 017 ,2.0,47.2,2024-10-09
T5489,p011,,23.87,10/22/2024
T5490,p017,8.0,8.08,10/29/2024
T5491,P016,1.0,21.28,2024-10-26
T5492,p002,3.0,11.52,10/24/2024
T5493, P 004 ,5.0,28.42,2024-10-30
T5494,p007,6.0,25.33,2024-10-20
T5495,p002,1.0,20.42,10/26/2024
T5496,P006,7.0,49.68,16-10-2024
T5497,P017,,47.6,10/09/2024
T5498,P007,8.0,22.06,2024-10-24
T5499,P005,5.0,40.27,10/09/2024
T5500,P-005,2.0,41.05,10/26/2024
T5501,P016,3.0,36.2,26-10-2024
T5502,P019,,5.07,2024-10-14
T5503,P-009,3.0,46.2,2024-10-10
T5504,P-005,4.0,20.95,25-10-2024
T5505,P008,8.0,31.74,27-10-2024
T5506,p009,5.0,31.33,10/27/2024
T5507, P 005 ,4.0,48.64,10/24/2024
T5508,P-010,9.0,6.02,11/03/2024
T5509,P-002,2.0,16.24,10/22/2024
T5510,p009,8.0,23.64,27-10-2024
T5511,P-011,8.0,22.69,2024-10-07
T5512, P 004 ,,43.55,18-10-2024
T5513,p002,8.0,6.69,10/14/2024
T5514,P006,3.0,8.34,07-10-2024
T5515,p014,2.0,49.68,10/13/2024
T5516,p001,5.0,9.62,10/06/2024
T5517, P 018 ,4.0,35.6,2024-10-11
T5518,p007,6.0,23.1,10/09/2024
T5519,p001,6.0,13.22,23-10-2024
T5520,p001,9.0,47.98,14-10-2024
T5521,P001,1.0,37.95,10/20/2024
T5522, P 004 ,4.0,49.92,10/23/2024
T5523,P004,7.0,$19.16,2024-10-28
T5524,P-018,9.0,36.39,2024-10-10
T5525,P011,1.0,18.13,10/24/2024
T5526,P-001,1.0,33.63,17-10-2024
T5527,P010,3.0,32.01,2024-10-26
T5528,P-009,5.0,37.08,14-10-2024
T5529,P-004,1.0,$31.77,11/03/2024
T5530, P 006 ,7.0,$10.2,21-10-2024
T5531,p016,,8.21,19-10-2024
T5532, P 002 ,8.0,47.13,08-10-2024
T5533,P-018,7.0,35.05,2024-10-30
T5534, P 010 ,9.0,36.91,08-10-2024
T5535,P017,3.0,7.03,11/02/2024
T5536,p013,5.0,25.67,10/25/2024
T5537,p018,8.0,33.42,10/08/2024
T5538,p013,7.0,$18.87,2024-10-31
T5539,P-017,4.0,7.55,14-10-2024
T5540,P-005,5.0,25.08,23-10-2024
T5541,p011,4.0,46.9,20-10-2024
T5542, P 007 ,4.0,,10/10/2024
T5543, P 010 ,2.0,,2024-10-14
T5544,P-017,8.0,49.71,2024-10-08
T5545,P015,4.0,,2024-10-26
T5546,P-018,1.0,43.26,23-10-2024
T5547,P-019,8.0,34.97,10/13/2024
T5548, P 002 ,2.0,25.27,2024-10-13
T5549, P 004 ,6.0,37.41,10/25/2024
T5550,P003,4.0,5.9,10/20/2024
T5551,P007,9.0,39.26,30-10-2024
T5552,P018,2.0,7.99,08-10-2024
T5553,P-010,2.0,19.99,04-11-2024
T5554,P-007,7.0,18.28,2024-10-28
T5555,p008,2.0,,2024-10-10
T5556,P006,8.0,27.31,2024-10-06
T5557,P001,2.0,31.96,16-10-2024
T5558,p004,,$39.33,19-10-2024
T5559,p014,6.0,7.67,26-10-2024
T5560,P-017,6.0,34.57,2024-10-07
T5561,p018,7.0,22.3,2024-11-03
T5562,P-011,4.0,13.21,2024-10-17
T5563,p014,2.0,5.72,30-10-2024
T5564,p009,7.0,,11/03/2024
T5565,p015,3.0,28.01,2024-10-18
T5566,P-012,1.0,48.33,10/22/2024
T5567, P 010 ,,$49.41,30-10-2024
T5568,P019,4.0,29.92,10/24/2024
T5569, P 019 ,6.0,8.89,16-10-2024
T5570, P 006 ,6.0,22.48,10/15/2024
T5571,p006,6.0,18.77,2024-10-09
T5572,P008,3.0,,2024-10-28
T5573,P001,7.0,23.9,02-11-2024
T5574,p017,3.0,13.3,10/31/2024
T5575, P 017 ,7.0,10.61,10/19/2024
T5576, P 015 ,6.0,22.74,10-10-2024
T5577,P007,7.0,12.38,2024-10-16
T5578,P-019,1.0,6.84,10/06/2024
T5579,P003,7.0,43.7,2024-10-06
T5580,P011,5.0,8.3,10/31/2024
T5581,p019,2.0,42.59,10/22/2024
T5582,P-009,7.0,$42.92,10/07/2024
T5583,P010,,22.65,16-10-2024
T5584,p002,,6.18,08-10-2024
T5585,P001,3.0,24.86,2024-10-22
T5586,P-016,9.0,,27-10-2024
T5587,P-018,,28.67,28-10-2024
T5588,P017,3.0,26.86,2024-10-25
T5589, P 006 ,7.0,9.86,2024-10-08
T5590,P-014,6.0,,2024-10-07
T5591,P-015,,,2024-10-18
T5592,P014,8.0,8.8,10/27/2024
T5593,P003,6.0,,11/03/2024
T5594,P019,1.0,14.94,2024-10-14
T5595,P-012,8.0,28.19,03-11-2024
T5596,P002,5.0,20.62,2024-10-30
T5597,P003,8.0,38.26,2024-10-30
T5598,P-018,8.0,45.77,10/25/2024
T5599,P001,5.0,,2024-10-13
T5600,P006,4.0,42.62,2024-10-26
T5601,p005,,34.45,2024-10-23
T5602,P001,8.0,16.49,10/15/2024
T5603,P019,7.0,$30.0,10/08/2024
T5604, P 001 ,9.0,18.28,17-10-2024
T5605,P-016,6.0,9.54,2024-10-08
T5606,P-012,3.0,16.64,03-11-2024
T5607,P008,6.0,44.8,2024-10-07
T5608,P016,7.0,17.18,16-10-2024
T5609, P 001 ,5.0,22.68,10/07/2024
T5610,P-004,9.0,42.69,10/22/2024
T5611,p010,,38.15,10/08/2024
T5612,P-011,7.0,23.11,04-11-2024
T5613,P-017,1.0,$10.05,2024-10-09
T5614,p007,5.0,27.44,10/24/2024
T5615, P 012 ,5.0,38.96,10/18/2024
T5616,p007,5.0,26.56,10/12/2024
T5617,P-012,8.0,11.18,2024-10-20
T5618,P-015,2.0,7.07,31-10-2024
T5619,P-002,1.0,6.38,15-10-2024
T5620,P014,8.0,$9.63,10/17/2024
T5621,p013,7.0,14.12,2024-10-22
T5622,P004,5.0,46.7,10/25/2024
T5623,p014,1.0,6.98,19-10-2024
T5624, P 014 ,7.0,$19.48,14-10-2024
T5625, P 016 ,2.0,6.04,21-10-2024
T5626, P 007 ,2.0,34.97,20-10-2024
T5627,P019,2.0,,10/22/2024
T5628,p002,,16.2,2024-10-08
T5629,p010,8.0,23.9,2024-10-19
T5630,P018,3.0,27.98,01-11-2024
T5631, P 017 ,4.0,$26.98,2024-10-22
T5632,P-005,9.0,,11/01/2024
T5633,P012,4.0,29.89,2024-10-09
T5634, P 006 ,8.0,46.69,02-11-2024
T5635,P-009,4.0,41.1,01-11-2024
T5636,P-001,,31.08,06-10-2024
T5637, P 015 ,8.0,32.74,2024-10-14
T5638,p006,,24.68,10/30/2024
T5639,p019,4.0,48.83,2024-10-06
T5640,P-018,7.0,12.15,09-10-2024
T5641,P006,1.0,16.0,14-10-2024
T5642,p013,5.0,26.99,10/14/2024
T5643, P 001 ,6.0,42.9,2024-11-01
T5644,P-013,5.0,36.9,09-10-2024
T5645, P 007 ,,43.71,10/29/2024
T5646, P 015 ,4.0,33.95,10/29/2024
T5647, P 012 ,1.0,14.56,18-10-2024
T5648,p001,,48.86,10/24/2024
T5649,p015,6.0,13.15,20-10-2024
T5650, P 004 ,7.0,27.17,30-10-2024
T5651,P013,8.0,21.1,31-10-2024
T5652, P 005 ,4.0,19.46,10/26/2024
T5653,P002,1.0,$36.45,10/19/2024
T5654,p001,6.0,5.33,2024-10-06
T5655, P 016 ,7.0,47.35,02-11-2024
T5656, P 006 ,2.0,10.86,2024-10-27
T5657,P-016,1.0,40.03,07-10-2024
T5658, P 014 ,,9.04,09-10-2024
T5659,P-003,1.0,20.61,2024-10-11
T5660,p015,3.0,$27.33,10/26/2024
T5661,P-003,3.0,25.48,11-10-2024
T5662,P-002,2.0,22.54,10/09/2024
T5663, P 001 ,5.0,13.06,26-10-2024
T5664,P-009,6.0,47.67,10/15/2024
T5665,p009,4.0,37.42,30-10-2024
T5666,P-007,1.0,47.35,2024-10-11
T5667,P003,3.0,7.32,11/01/2024
T5668, P 018 ,9.0,26.57,25-10-2024
T5669,P011,5.0,38.99,10/16/2024
T5670,p007,4.0,$40.82,10/08/2024
T5671,p009,3.0,$9.31,10/27/2024
T5672, P 001 ,4.0,34.22,24-10-2024
T5673,p014,9.0,44.26,10/13/2024
T5674,p006,6.0,17.31,10/14/2024
T5675,P-007,2.0,41.74,2024-10-26
T5676,p010,,10.22,2024-10-30
T5677, P 007 ,,$49.8,10/23/2024
T5678,p002,7.0,25.54,2024-10-31
T5679,p004,8.0,46.69,08-10-2024
T5680,P017,2.0,38.9,10/09/2024
T5681,p001,5.0,32.61,11/01/2024
T5682,p010,6.0,11.92,02-11-2024
T5683,p019,4.0,6.63,2024-10-06
T5684, P 015 ,2.0,15.8,10/13/2024
T5685,p010,2.0,36.17,10/31/2024
T5686, P 019 ,5.0,11.56,2024-10-18
T5687,P-012,4.0,38.32,02-11-2024
T5688,p016,3.0,13.07,10/31/2024
T5689, P 009 ,8.0,,2024-10-27
T5690,P015,,,10/08/2024
T5691,P-017,9.0,12.94,30-10-2024
T5692,p014,5.0,33.89,21-10-2024
T5693,P018,9.0,29.4,2024-10-09
T5694,P-002,,48.09,10/18/2024
T5695,p004,1.0,47.35,2024-10-28
T5696,p018,,9.71,10/24/2024
T5697,p007,4.0,37.94,10/06/2024
T5698,p013,,27.7,2024-10-14
T5699,P-015,1.0,7.46,30-10-2024
T5700, P 001 ,2.0,17.83,2024-10-07
T5701,P-011,2.0,14.04,10/06/2024
T5702,P010,9.0,44.74,10/28/2024
T5703,p005,1.0,38.91,13-10-2024
T5704,P-016,7.0,44.51,2024-10-21
T5705,P011,9.0,24.31,20-10-2024
T5706, P 006 ,3.0,27.35,10/07/2024
T5707, P 009 ,1.0,47.12,10/31/2024
T5708,P013,,38.22,2024-10-25
T5709, P 008 ,7.0,41.62,10/06/2024
T5710,P-014,5.0,13.33,2024-10-11
T5711, P 001 ,8.0,24.45,2024-10-19
T5712,P-017,,,23-10-2024
T5713,P-005,2.0,44.84,10/16/2024
T5714,p002,8.0,21.67,2024-10-10
T5715,p009,2.0,32.03,2024-10-08
T5716, P 004 ,5.0,45.58,09-10-2024
T5717,p017,8.0,27.91,11-10-2024
T5718,P017,,$6.82,10/20/2024
T5719,P-018,6.0,$11.91,2024-10-18
T5720, P 016 ,,43.71,2024-10-23
T5721,P008,2.0,28.69,2024-10-07
T5722,p011,4.0,$7.85,02-11-2024
T5723,P018,4.0,10.69,02-11-2024
T5724,P010,6.0,13.94,30-10-2024
T5725,p013,5.0,,10/21/2024
T5726,P-017,3.0,38.88,10/17/2024
T5727,P018,3.0,$21.2,2024-11-02
T5728,p010,8.0,38.52,15-10-2024
T5729,P-016,6.0,15.68,07-10-2024
T5730, P 005 ,3.0,34.62,2024-11-02
T5731,P-013,9.0,31.83,15-10-2024
T5732,P-018,6.0,47.9,02-11-2024
T5733,P017,2.0,44.73,2024-10-18
T5734,P009,,35.07,2024-10-28
T5735,p014,,25.51,2024-10-20
T5736,P017,4.0,30.01,2024-11-02
T5737,P004,3.0,16.47,10/14/2024
T5738, P 018 ,2.0,15.89,25-10-2024
T5739, P 015 ,2.0,14.74,20-10-2024
T5740, P 011 ,,10.72,11/03/2024
T5741, P 012 ,7.0,20.23,04-11-2024
T5742, P 009 ,4.0,46.19,10/28/2024
T5743,P-013,3.0,44.86,2024-10-24
T5744,P015,8.0,25.55,2024-10-17
T5745,p015,7.0,33.98,10/18/2024
T5746, P 005 ,4.0,25.05,2024-10-18
T5747,p019,,,2024-10-15
T5748,p014,7.0,$22.87,14-10-2024
T5749,P017,8.0,14.71,10/25/2024
T5750,P018,1.0,22.27,2024-10-06
T5751,p003,6.0,43.74,18-10-2024
T5752,p002,9.0,37.19,10/30/2024
T5753,P-001,1.0,44.36,04-11-2024
T5754,P010,9.0,19.58,10/27/2024
T5755,P019,9.0,,2024-10-16
T5756,P017,8.0,20.29,2024-10-20
T5757,P012,4.0,,2024-10-07
T5758,P-001,1.0,36.25,06-10-2024
T5759,P-012,3.0,28.43,2024-10-07
T5760,p017,3.0,32.08,31-10-2024
T5761, P 003 ,6.0,34.89,2024-10-17
T5762,p011,5.0,14.17,2024-10-14
T5763,P017,8.0,46.09,2024-10-19
T5764,p003,5.0,36.12,2024-10-13
T5765,P008,2.0,,2024-10-28
T5766,P-004,,5.43,17-10-2024
T5767,P-007,7.0,,18-10-2024
T5768, P 014 ,8.0,39.88,2024-10-24
T5769,P014,9.0,$39.56,20-10-2024
T5770,P-004,7.0,,2024-10-22
T5771,P-016,6.0,26.2,01-11-2024
T5772,P001,,49.53,10/28/2024
T5773,P-017,2.0,36.23,10/09/2024
T5774,p010,7.0,19.15,12-10-2024
T5775,p016,7.0,42.18,10/06/2024
T5776,P-016,9.0,43.27,2024-10-24
T5777,p008,5.0,9.14,2024-10-25
T5778,P-007,,30.5,2024-10-23
T5779,P-006,7.0,45.67,2024-10-28
T5780, P 016 ,6.0,,2024-10-18
T5781,p016,,23.0,2024-10-23
T5782,p007,9.0,$35.71,2024-11-01
T5783, P 009 ,5.0,10.29,10/10/2024
T5784,P-014,1.0,45.37,11/04/2024
T5785, P 011 ,8.0,46.08,09-10-2024
T5786,p014,,25.64,13-10-2024
T5787,P007,8.0,37.52,2024-10-26
T5788,P-001,4.0,40.19,30-10-2024
T5789,P013,2.0,$47.28,10/25/2024
T5790,P-003,5.0,49.12,29-10-2024
T5791,P004,1.0,36.2,2024-10-26
T5792,p011,9.0,,2024-10-24
T5793,P-002,,25.12,10/15/2024
T5794,P-014,7.0,21.04,14-10-2024
T5795,p012,6.0,6.57,2024-10-08
T5796,P017,8.0,43.98,2024-10-30
T5797,P-012,1.0,41.44,30-10-2024
T5798,P-012,3.0,20.77,2024-10-11
T5799,P001,8.0,49.0,10/06/2024
T5800,p013,7.0,17.88,11/01/2024
T5801, P 014 ,8.0,18.8,2024-11-03
T5802,p002,2.0,40.23,11-10-2024
T5803,P012,5.0,26.83,10-10-2024
T5804,p016,4.0,45.18,2024-10-29
T5805,P-004,1.0,36.67,10/15/2024
T5806,P008,1.0,30.05,10/14/2024
T5807,P-002,9.0,22.98,10/09/2024
T5808,p010,7.0,23.24,2024-10-29
T5809,p009,7.0,19.32,2024-10-15
T5810,p015,9.0,41.33,10/15/2024
T5811,P013,2.0,$39.81,2024-10-14
T5812, P 017 ,1.0,14.19,10/12/2024
T5813, P 016 ,5.0,10.58,2024-10-07
T5814, P 002 ,3.0,15.27,03-11-2024
T5815, P 014 ,4.0,46.38,2024-10-09
T5816,P003,3.0,23.52,26-10-2024
T5817,P-012,2.0,$21.17,11-10-2024
T5818,P-008,5.0,,2024-10-22
T5819,P-002,6.0,38.65,2024-10-10
T5820, P 004 ,7.0,23.89,10/31/2024
T5821,P-014,2.0,,2024-10-16
T5822,p016,6.0,33.69,28-10-2024
T5823,p019,5.0,7.6,16-10-2024
T5824, P 002 ,1.0,,2024-10-18
T5825, P 012 ,7.0,47.88,15-10-2024
T5826,P-014,9.0,47.54,31-10-2024
T5827, P 006 ,,41.8,2024-11-01
T5828,P013,9.0,18.21,17-10-2024
T5829,p004,7.0,26.73,25-10-2024
T5830,P-018,5.0,11.12,31-10-2024
T5831,p012,1.0,32.87,10/20/2024
T5832,P019,1.0,,10/27/2024
T5833,P008,2.0,,10/11/2024
T5834,P-007,4.0,16.96,2024-10-11
T5835,P016,,25.53,10/30/2024
T5836,p019,,7.88,28-10-2024
T5837,P-006,,13.51,11/04/2024
